"","lagoslakeid","FullLakeArea_ha","FullLakePerimeter_km","FullLakeEdgeArea_ha","AvgFullLakeShapeIndex","FullLakeCoreArea_ha","AvgFullLakeCoreAreaIndex","nLakePatches","BuffArea_ha","EdgeLengthInBuff_km","EdgeAreaInBuff_ha","EdgeAreaInBuff_pct","BufferWidth_m"
"5691","119510",11.61,2.52,6.66,2.566667,24750,0.4182975,2,1509.641,1.9893,5.9679,0.003953191,2000
"5692","124791",7.92,1.98,5.58,1.736842,23400,0.2954545,1,1839.871,0.4236,1.2708,0.0006907005,2000
"5693","136893",696.78,74.88,198.9,22.56584,497880,0.5849996,10,1603.386,42.4895,127.4685,0.07949959,2000
"5694","76031",152.01,31.14,78.75,10.28095,183150,0.5266903,4,1516.09,5.005,15.015,0.009903764,2000
"5695","92742",391.68,42.96,112.05,20.89346,254209.1,0.4548851,11,2721.38,31.8519,95.5557,0.03511295,2000
"5696","136892",90.27,15.6,42.48,9.685408,79650,0.5089804,6,1496.463,11.2597,33.7791,0.02257263,2000
"5697","47019",42367.14,260.76,759.87,10.74006,83214540,0.4435422,5,2272.663,22.7146,68.1438,0.02998413,2000
"5698","52285",0,0,0,NA,0,NA,0,1466.064,0,0,0,2000
"5699","15554",102.24,19.92,51.48,12.29019,84600,0.4088914,6,1550.505,13.6344,40.9032,0.02638057,2000
"5700","49120",172.53,38.52,94.68,12.42015,194625,0.413224,4,1479.934,27.6363,82.9089,0.05602203,2000
"5701","109164",119.79,15.54,41.85,9.040866,155880,0.4456053,5,1704.444,11.48,34.44,0.020206,2000
"5702","13529",44.01,10.2,23.22,6.935299,51975,0.4881688,4,1411.485,5.6097,16.8291,0.01192298,2000
"5703","3729",1320.03,88.86,244.89,24.18658,827030.8,0.6408945,13,4130.032,55.6045,166.8135,0.04039036,2000
"5704","76032",157.95,30.06,78.39,15.21375,113657.1,0.4347546,7,1772.684,24.0873,72.2619,0.04076411,2000
"5705","9120",113714.7,591.96,1649.88,12.51959,224129700,0.5541947,5,1566.465,12.3292,36.9876,0.02361215,2000
"5706","23004",11.88,2.34,6.03,2.360294,29250,0.4928571,2,1572.005,2.0505,6.1515,0.003913155,2000
"5707","66767",507.69,53.4,139.68,19.86902,408900,0.5748757,9,2315.539,20.9998,62.9994,0.02720723,2000
"5708","30284",139.32,15.9,42.39,8.024536,193860,0.6231097,5,1515.763,12.7036,38.1108,0.02514298,2000
"5709","69821",0,0,0,NA,0,NA,0,1533.599,0,0,0,2000
"5710","58446",266.76,32.28,86.22,14.0946,257914.3,0.4974319,7,1783.018,23.3346,70.0038,0.0392614,2000
"5711","66768",235.08,24.36,65.79,8.652718,338580,0.6603882,5,1582.427,13.8147,41.4441,0.02619021,2000
"5712","105001",0,0,0,NA,0,NA,0,1771.025,0,0,0,2000
"5713","50196",26.37,4.86,13.23,2.314286,131400,0.4982935,1,1509.67,0.4644,1.3932,0.0009228508,2000
"5714","38632",1289.88,103.32,268.2,30.08735,785907.7,0.5565371,13,1693.803,45.9156,137.7468,0.08132397,2000
"5715","95814",71386.92,342.9,921.69,10.69275,176163075,0.3483346,4,1527.492,13.1801,39.5403,0.02588577,2000
"5716","31358",7.47,1.8,4.86,1.578947,26100,0.3493976,1,1442.392,1.7734,5.3202,0.003688458,2000
"5717","55351",25.11,5.22,14.4,4.390476,35700,0.4308139,3,1445.306,2.8136,8.4408,0.005840145,2000
"5718","100889",15.75,4.02,10.44,3.352273,26550,0.3738938,2,1444.198,3.4216,10.2648,0.007107612,2000
"5719","77055",1064.7,73.08,194.85,18.6599,966500,0.6320214,9,2962.956,37.7177,113.1531,0.03818926,2000
"5720","118454",79.92,14.82,40.05,11.37459,56957.14,0.3918582,7,1545.646,9.0103,27.0309,0.01748841,2000
"5721","83394",182.52,40.08,99.9,23.50481,75109.09,0.377821,11,1516.952,29.8675,89.6025,0.05906747,2000
"5722","120577",111.87,21.78,55.8,10.05259,140175,0.4209505,4,1563.307,5.2811,15.8433,0.01013448,2000
"5723","108073",10.17,3.66,8.82,2.772727,13500,0.1327434,1,1653.897,2.9271,8.7813,0.005309461,2000
"5724","119511",377.1,38.76,99.27,13.23396,347287.5,0.5914356,8,1631.842,15.3455,46.0365,0.02821137,2000
"5725","836",86.4,11.94,33.03,6.392308,133425,0.5829388,4,2568.286,8.7475,26.2425,0.0102179,2000
"5726","31359",543.33,42.72,114.57,9.407683,1071900,0.6249173,4,1435.854,18.3514,55.0542,0.03834249,2000
"5727","25119",7.47,3.96,7.38,3.473684,900,0.01204819,1,1516.027,3.1115,9.3345,0.006157211,2000
"5728","89692",548.19,31.68,87.39,11.50617,658285.7,0.5078506,7,1536.477,17.0591,51.1773,0.0333082,2000
"5729","102895",50.4,8.28,22.23,5.771053,70425,0.4929794,4,1483.591,3.3818,10.1454,0.006838407,2000
"5730","134939",157.5,18.54,51.3,7.949495,212400,0.6474952,5,1490.543,8.2607,24.7821,0.01662622,2000
"5731","39730",213.84,29.94,83.16,17.18812,118800,0.5382477,11,1497.759,23.0399,69.1197,0.04614874,2000
"5732","26162",179.01,21.48,59.4,9.073667,239220,0.6216119,5,1543.6,14.6461,43.9383,0.02846482,2000
"5733","6340",301.95,44.46,114.12,23.39868,144484.6,0.4931642,13,3106.761,34.5769,103.7307,0.0333887,2000
"5734","89693",15.84,2.88,8.1,1.777778,77400,0.4886364,1,1465.515,2.4359,7.3077,0.00498644,2000
"5735","49121",33.21,3.96,11.07,1.692308,221400,0.6666667,1,1899.611,1.6452,4.9356,0.002598217,2000
"5736","81277",478.35,53.82,138.87,19.80016,377200,0.4514276,9,1542.579,29.4358,88.3074,0.0572466,2000
"5737","73910",264.42,32.28,84.96,16.41686,199400,0.4865638,9,2266.239,24.1899,72.5697,0.03202208,2000
"5738","125857",509.58,63.84,166.95,21.05378,380700,0.5121895,9,2286.237,29.8136,89.4408,0.0391214,2000
"5739","65715",10.26,1.8,5.04,1.363636,52200,0.5087719,1,1434.281,1.3005,3.9015,0.002720179,2000
"5740","89694",0,0,0,NA,0,NA,0,1604.236,0,0,0,2000
"5741","39731",0,0,0,NA,0,NA,0,1488.993,0,0,0,2000
"5742","25121",494.37,55.14,145.26,22.68137,317372.7,0.5738915,11,1638.1,38.5108,115.5324,0.0705283,2000
"5743","102896",109.98,14.82,36.45,6.731466,183825,0.6081359,4,1974.258,7.455,22.365,0.01132831,2000
"5744","26163",123.03,15.66,43.02,8.002419,160020,0.5873755,5,1483.536,7.0543,21.1629,0.01426518,2000
"5745","3456",147.51,12.6,35.37,5.752369,280350,0.6159941,4,1759.248,9.8025,29.4075,0.01671595,2000
"5746","27185",442.26,49.74,128.7,18.29427,391950,0.5890631,8,1692.565,35.3905,106.1715,0.06272817,2000
"5747","577",1003.41,69.36,185.67,19.56588,743400,0.5455354,11,2864.188,43.1326,129.3978,0.04517783,2000
"5748","69823",208.8,12.78,36.54,2.195876,1722600,0.825,1,2107.394,7.2878,21.8634,0.01037461,2000
"5749","132837",43.2,11.28,26.28,9.565956,33840,0.344432,5,1440.36,7.0516,21.1548,0.01468716,2000
"5750","49122",343.71,42.6,113.58,16.78755,287662.5,0.526529,8,1678.31,26.2222,78.6666,0.04687252,2000
"5751","93801",454.41,43.92,117.18,15.3058,481757.1,0.4630686,7,1589.812,31.2905,93.8715,0.05904567,2000
"5752","64717",91.71,16.38,45.45,11.18911,66085.71,0.4275743,7,1742.032,8.0795,24.2385,0.01391392,2000
"5753","100891",10.44,2.28,6.21,1.727273,42300,0.4051724,1,1754.845,1.0894,3.2682,0.001862387,2000
"5754","10459",24.48,6.18,13.86,5.473545,35400,0.3454534,3,1578.872,2.882,8.646,0.005476063,2000
"5755","81278",33.12,6.9,17.82,5.427171,51000,0.3894518,3,1627.024,5.4122,16.2366,0.009979322,2000
"5756","15555",113751.3,603.96,1680.03,22.02114,124523600,0.3908045,9,1903.469,31.8932,95.6796,0.05026592,2000
"5757","56364",296.82,22.56,64.17,7.137812,581625,0.6505284,4,1467.794,16.0535,48.1605,0.03281149,2000
"5758","38633",0,0,0,NA,0,NA,0,1501.873,0,0,0,2000
"5759","110136",13.32,3.72,9.81,3.5,17550,0.2430612,2,1546.39,2.9953,8.9859,0.005810887,2000
"5760","35479",0,0,0,NA,0,NA,0,1461.022,0,0,0,2000
"5761","2367",633.15,74.4,196.29,25.91071,364050,0.5429083,12,2416.967,43.2786,129.8358,0.05371848,2000
"5762","60495",34.56,9.9,25.47,9.156605,18180,0.2653772,5,1461.176,8.7327,26.1981,0.01792947,2000
"5763","11496",1385.37,79.92,217.17,17.2902,1298000,0.6167596,9,2156.797,38.1553,114.4659,0.05307218,2000
"5764","111198",22.32,3.06,8.37,1.59375,139500,0.625,1,1773.111,2.3158,6.9474,0.003918198,2000
"5765","48093",526.05,51,141.3,12.58802,641250,0.5540042,6,1576.393,10.0468,30.1404,0.01911985,2000
"5766","72825",257.67,29.58,73.53,9.771776,368280,0.5333705,5,1517.727,9.015,27.045,0.01781942,2000
"5767","73912",403.65,45.54,114.3,17.68942,361687.5,0.5675735,8,1921.781,26.9482,80.8446,0.04206754,2000
"5768","47020",273.42,11.58,33.12,4.300306,801000,0.5000279,3,1798.077,6.2531,18.7593,0.01043298,2000
"5769","61523",688.23,65.94,175.68,21.63793,512550,0.57449,10,1715.385,34.046,102.138,0.05954231,2000
"5770","21914",502.74,54.06,140.94,22.56944,328909.1,0.5205232,11,1518.24,30.891,92.673,0.06103977,2000
"5771","90692",21.96,5.22,13.41,4.819531,28500,0.3163557,3,1479.182,4.2753,12.8259,0.008670942,2000
"5772","867",413.82,27.72,78.66,8.569615,837900,0.3612495,4,5341.18,6.8803,20.6409,0.003864483,2000
"5773","100892",128.79,19.14,51.39,12.42581,96750,0.476751,8,1618.754,13.7643,41.2929,0.02550906,2000
"5774","103987",137.97,29.4,75.24,18.60333,69700,0.436545,9,1565.15,18.043,54.129,0.03458391,2000
"5775","52287",491.94,64.68,163.44,19.3957,469285.7,0.5254508,7,1607.659,22.4104,67.2312,0.04181931,2000
"5776","17623",197.37,23.1,61.65,10.77132,226200,0.4748089,6,1581.433,14.0596,42.1788,0.02667125,2000
"5777","69826",126,12.54,35.73,5.697489,225675,0.6671722,4,2237.226,6.6678,20.0034,0.008941163,2000
"5778","67791",111.06,17.88,48.96,9.211789,124200,0.5375257,5,1686.585,14.3537,43.0611,0.02553153,2000
"5779","25123",79.74,14.64,39.15,10.50758,67650,0.3577954,6,1896.125,11.3732,34.1196,0.01799438,2000
"5780","17624",228.6,50.82,127.89,28.18436,83925,0.3739088,12,1513.15,31.0108,93.0324,0.06148261,2000
"5781","83395",122.49,20.7,55.17,14.37714,74800,0.4525371,9,1423.827,18.2739,54.8217,0.03850306,2000
"5782","114245",168.75,31.02,81.99,16.38229,108450,0.4555913,8,1701.418,17.1153,51.3459,0.03017831,2000
"5783","73913",220.5,16.02,45.36,4.543702,875700,0.5355769,2,1446.129,10.9422,32.8266,0.02269963,2000
"5784","116369",148.68,18.18,48.69,6.346677,333300,0.6637947,3,1570.813,9.0365,27.1095,0.01725826,2000
"5785","72826",4.41,1.56,3.06,1.857143,13500,0.3061224,1,1529.722,1.4872,4.4616,0.002916609,2000
"5786","114246",44.91,8.58,22.23,6.154035,56700,0.5075299,4,1516.072,6.3203,18.9609,0.0125066,2000
"5787","133934",213.93,14.4,40.5,3.883376,867150,0.5265351,2,1691.143,9.2369,27.7107,0.01638579,2000
"5788","118457",205.38,38.88,102.78,20.55005,102600,0.4527122,10,1651.339,24.6202,73.8606,0.0447277,2000
"5789","120578",85.23,15.48,39.69,10.41935,75900,0.4584984,6,1533.13,8.6982,26.0946,0.01702047,2000
"5790","128680",312.57,27.36,68.4,12.11254,406950,0.4609843,6,1643.481,12.2185,36.6555,0.02230358,2000
"5791","131830",215.46,36.06,94.05,15.9897,151762.5,0.4199833,8,1624.432,14.7937,44.3811,0.02732099,2000
"5792","141046",467.64,53.52,139.14,25.23375,252692.3,0.5116264,13,1760.627,37.9313,113.7939,0.06463261,2000
"5793","79223",68.22,11.52,31.95,8.803877,60450,0.4750299,6,1629.07,8.9663,26.8989,0.01651182,2000
"5794","130774",506.07,41.46,110.88,12.06977,658650,0.5329858,6,2170.506,25.047,75.141,0.03461911,2000
"5795","1586",61.65,11.28,31.41,6.413104,100800,0.3528538,3,2778.289,9.8361,29.5083,0.01062103,2000
"5796","73914",156.15,22.56,62.55,10.90357,156000,0.4721607,6,1442.221,13.3471,40.0413,0.02776364,2000
"5797","29224",491.85,45.9,122.76,14.36875,527271.4,0.5948774,7,1471.354,34.4483,103.3449,0.07023794,2000
"5798","14577",13.14,2.46,6.75,1.64,63900,0.4863014,1,1435.194,1.1025,3.3075,0.002304566,2000
"5799","1039",378.36,35.52,97.92,13.19912,350550,0.649663,8,1852.605,17.0095,51.0285,0.02754418,2000
"5800","84470",99.54,20.34,53.73,11.46647,76350,0.4630965,6,1494.992,10.7696,32.3088,0.02161135,2000
"5801","43991",69.84,9.36,24.3,3.830882,227700,0.5992119,2,1577.707,6.9752,20.9256,0.0132633,2000
"5802","2412",162.45,17.94,46.08,7.779778,290925,0.6025447,4,1961.709,10.3265,30.9795,0.0157921,2000
"5803","101939",572.13,94.74,188.82,22.47633,766620,0.547424,5,1793.831,14.234,42.702,0.02380492,2000
"5804","140047",42346.35,257.16,748.98,7.04519,207986850,0.502391,2,1458.484,5.446,16.338,0.01120204,2000
"5805","71810",0,0,0,NA,0,NA,0,1408.037,0,0,0,2000
"5806","52288",38.7,8.4,21.42,7.709531,34560,0.3754588,5,1549.3,7.4741,22.4223,0.01447254,2000
"5807","91692",138.33,31.86,79.2,12.95464,118260,0.3081409,5,1449.16,17.1317,51.3951,0.03546544,2000
"5808","100894",387.72,44.7,117.72,14.93503,385714.3,0.6166093,7,1599.478,30.563,91.689,0.05732431,2000
"5809","45007",294.57,34.38,96.66,14.29548,247387.5,0.5181174,8,1511.677,10.9171,32.7513,0.02166554,2000
"5810","48095",11.16,1.86,5.13,1.347826,60300,0.5403226,1,1434.363,1.536,4.608,0.003212575,2000
"5811","26166",233.01,23.34,64.8,10.68079,240300,0.6336912,7,1962.407,16.4819,49.4457,0.02519646,2000
"5812","33374",4.77,2.16,4.05,2.4,7200,0.1509434,1,1421.812,0.065,0.195,0.0001371489,2000
"5813","140046",436.59,26.28,74.52,6.015121,1206900,0.7468506,3,1499.839,18.843,56.529,0.03769004,2000
"5814","93803",128.07,21.42,58.05,14.88747,70020,0.505512,10,1806.459,18.5742,55.7226,0.03084632,2000
"5815","61524",313.11,31.2,87.93,12.98685,281475,0.6214978,8,1462.762,15.9927,47.9781,0.03279967,2000
"5816","3832",238.68,28.74,78.03,13.0627,200812.5,0.5647603,8,1767.976,12.1914,36.5742,0.02068705,2000
"5817","106072",116.28,8.82,24.39,3.752451,459450,0.5759371,2,1524.343,7.6123,22.8369,0.01498147,2000
"5818","102898",32.67,6.42,16.56,4.741111,53700,0.4868264,3,1441.244,5.7109,17.1327,0.01188744,2000
"5819","56365",25.74,4.68,11.79,2.294118,139500,0.541958,1,1641.459,0.2131,0.6393,0.0003894706,2000
"5820","64718",57.15,7.56,20.16,4.628019,123300,0.4594626,3,1764.325,5.7484,17.2452,0.00977439,2000
"5821","90695",36.45,5.82,15.93,3.290865,102600,0.5636814,2,1636.335,3.3837,10.1511,0.006203557,2000
"5822","113242",4.95,1.86,4.68,2.066667,2700,0.05454545,1,1547.032,1.5568,4.6704,0.003018942,2000
"5823","28161",66.51,13.68,35.19,7.926881,78300,0.4577348,4,1865.419,10.3029,30.9087,0.0165693,2000
"5824","9116",99.81,17.22,46.35,12.10315,66825,0.4833958,8,1467.078,12.7841,38.3523,0.02614196,2000
"5825","56366",482.13,73.74,189.09,29.66143,225415.4,0.4472055,13,1491.506,42.582,127.746,0.08564898,2000
"5826","111199",125.73,15.9,43.38,9.482702,137250,0.5186389,6,1792.34,12.6236,37.8708,0.02112925,2000
"5827","57426",154.44,10.62,30.51,2.969929,619650,0.8063226,2,1547.462,4.2316,12.6948,0.008203626,2000
"5828","112268",0,0,0,NA,0,NA,0,1459.317,0,0,0,2000
"5829","98914",0,0,0,NA,0,NA,0,1546.698,0,0,0,2000
"5830","123745",286.29,52.56,133.56,25.37522,138845.5,0.4372631,11,1583.428,20.7509,62.2527,0.03931515,2000
"5831","11497",113735.1,599.52,1668.96,17.06959,186776850,0.4583634,6,1422.715,30.7355,92.2065,0.06481025,2000
"5832","15556",6.57,1.26,3.42,1.166667,31500,0.4794521,1,1519.865,1.0318,3.0954,0.002036628,2000
"5833","34438",157.86,21.6,57.51,11.05544,167250,0.5664187,6,1443.842,15.1842,45.5526,0.03154957,2000
"5834","77057",0,0,0,NA,0,NA,0,1555.016,0,0,0,2000
"5835","65718",0,0,0,NA,0,NA,0,1521.207,0,0,0,2000
"5836","59533",25.74,6.42,16.47,5.281083,30900,0.3683262,3,1602.093,5.6146,16.8438,0.01051362,2000
"5837","15557",501.39,68.82,169.02,27.80759,302154.5,0.4441039,11,2268.404,42.3677,127.1031,0.05603194,2000
"5838","124793",355.5,49.08,121.14,16.76512,334800,0.4982214,7,1465.318,32.0486,96.1458,0.06561427,2000
"5839","107105",0,0,0,NA,0,NA,0,1468.738,0,0,0,2000
"5840","10461",46.44,10.38,25.2,8.433442,42480,0.4020131,5,1507.795,8.0071,24.0213,0.01593141,2000
"5841","94803",259.38,44.7,109.44,19.0366,187425,0.5072132,8,2055.157,25.1861,75.5583,0.03676523,2000
"5842","52289",170.91,14.94,41.13,6.404487,324450,0.5741225,4,1410.378,12.1455,36.4365,0.02583456,2000
"5843","95816",76.68,14.88,36,9.043193,81360,0.5075237,5,1410.175,10.7303,32.1909,0.02282759,2000
"5844","34439",193.77,22.5,62.37,12.20476,164250,0.5255384,8,1481.858,11.5844,34.7532,0.02345245,2000
"5845","129731",115.74,22.2,55.35,14.63721,86271.43,0.4282552,7,1578.804,17.5741,52.7223,0.03339382,2000
"5846","88632",203.85,23.1,60.93,8.50069,357300,0.4395726,4,1616.391,18.5486,55.6458,0.03442595,2000
"5847","82315",54.09,8.94,24.21,5.164566,99600,0.535866,3,2241.128,7.2859,21.8577,0.009752991,2000
"5848","47021",392.13,54.3,137.16,21.20121,231790.9,0.5440276,11,2014.215,37.4911,112.4733,0.05583978,2000
"5849","128679",46.89,7.38,18.99,5.158871,93000,0.4897992,3,1507.849,6.16,18.48,0.01225587,2000
"5850","96814",499.86,53.52,139.32,18.43542,400600,0.4880954,9,1568.903,11.978,35.934,0.0229039,2000
"5851","26167",221.94,37.5,97.02,16.51959,156150,0.4431597,8,1482.576,19.4726,58.4178,0.0394029,2000
"5852","78118",6.3,1.92,4.5,1.882353,18000,0.2857143,1,1508.694,1.6796,5.0388,0.003339843,2000
"5853","95817",59.04,9.54,24.48,5.622636,115200,0.4747467,3,1825.067,5.6973,17.0919,0.009365079,2000
"5854","38636",388.53,48.18,123.75,24.11164,220650,0.4603172,12,1875.977,34.289,102.867,0.05483384,2000
"5855","130772",54.36,10.44,26.46,7.825108,55800,0.4669402,5,1456.424,7.6063,22.8189,0.01566776,2000
"5856","98916",3.96,1.92,3.96,2.285714,0,0,1,1547.073,0.14,0.42,0.0002714803,2000
"5857","27188",40.5,5.1,14.4,3,130500,0.5157652,2,1454.826,4.2242,12.6726,0.008710731,2000
"5858","105006",29.43,6.24,16.65,4.845701,42600,0.4332733,3,1523.569,4.5201,13.5603,0.00890035,2000
"5859","86509",6.03,1.26,3.42,1.235294,26100,0.4328358,1,1603.463,1.198,3.594,0.002241398,2000
"5860","90698",0,0,0,NA,0,NA,0,1442.005,0,0,0,2000
"5861","484",552.78,49.02,135.54,17.04778,463600,0.5696354,9,2426.91,29.2818,87.8454,0.0361964,2000
"5862","60497",160.83,28.02,71.73,15.99102,127285.7,0.3414379,7,1423.264,20.9568,62.8704,0.04417339,2000
"5863","123746",46.98,5.58,15.93,2.021739,310500,0.6609195,1,1448.384,4.8257,14.4771,0.009995345,2000
"5864","110137",195.75,25.44,69.57,12.45462,180257.1,0.5380019,7,1646.902,15.5324,46.5972,0.02829385,2000
"5865","1388",23.31,5.7,14.76,4.094697,42750,0.3744876,2,2081.786,5.0738,15.2214,0.007311704,2000
"5866","17625",8.55,1.5,3.87,1.25,46800,0.5473684,1,1493.558,1.1948,3.5844,0.002399907,2000
"5867","9114",24.3,4.44,12.33,3.133333,59850,0.4491822,2,1470.939,3.1496,9.4488,0.006423651,2000
"5868","124795",62.73,11.28,30.69,7.880253,64080,0.4474903,5,1471.62,8.0448,24.1344,0.01639989,2000
"5869","98918",55.98,14.52,34.56,9.364683,53550,0.3719436,4,1465.696,12.6016,37.8048,0.02579307,2000
"5870","88633",181.08,17.4,47.25,3.222222,1338300,0.7390656,1,1593.797,0.5419,1.6257,0.001020017,2000
"5871","28162",533.52,57.12,148.05,23.44186,350427.3,0.5478751,11,1545.039,37.7235,113.1705,0.07324764,2000
"5872","112270",0,0,0,NA,0,NA,0,1587.598,0,0,0,2000
"5873","13532",112.59,25.74,61.65,16.8281,56600,0.3723921,9,2873.243,10.4145,31.2435,0.01087395,2000
"5874","140045",113.22,13.32,36.18,6.169202,192600,0.6396548,4,1479.249,6.3438,19.0314,0.01286558,2000
"5875","120580",441.72,58.86,146.25,19.94983,328300,0.5911673,9,1457.611,25.9713,77.9139,0.05345314,2000
"5876","93805",145.8,16.68,45.09,9.653838,167850,0.4662404,6,1630.729,10.3598,31.0794,0.01905859,2000
"5877","28163",384.12,32.16,90.36,12.06026,419657.1,0.5697482,7,1438.739,15.2972,45.8916,0.0318971,2000
"5878","34440",1448.73,85.26,232.56,17.98663,1351300,0.654412,9,1444.992,21.3767,64.1301,0.04438093,2000
"5879","126621",369.9,41.94,110.88,13.35847,431700,0.6125094,6,1615.234,30.0385,90.1155,0.05579099,2000
"5880","16573",39.69,5.1,14.31,2.8125,126900,0.6413569,2,1599.37,2.7528,8.2584,0.005163534,2000
"5881","118459",774.18,128.28,270.27,34.09416,503910,0.5242151,10,1522.085,34.2231,102.6693,0.06745309,2000
"5882","140044",266.13,14.28,40.32,3.378582,1129050,0.7705435,2,1792.698,3.5996,10.7988,0.006023768,2000
"5883","103989",28.26,4.74,12.42,3.95873,52800,0.4827305,3,1825.887,3.7735,11.3205,0.006200001,2000
"5884","93806",86.67,12.18,33.12,7.353947,107100,0.5648143,5,1660.171,9.1931,27.5793,0.01661232,2000
"5885","140043",145.08,19.02,49.14,8.563461,239850,0.5900018,4,1643.621,13.2444,39.7332,0.02417419,2000
"5886","59534",42330.06,250.68,733.05,3.04519,415970100,0.9826825,1,2196.843,30.2837,90.8511,0.04135529,2000
"5887","11498",279.09,49.68,127.35,25.79683,116723.1,0.4224989,13,1735.228,26.438,79.314,0.04570811,2000
"5888","86510",35.19,6.84,18.54,4.919231,55500,0.4596799,3,1439.924,5.1491,15.4473,0.01072786,2000
"5889","139015",104.85,18,49.86,10.46736,91650,0.4953188,6,1539.676,10.4043,31.2129,0.02027239,2000
"5890","14578",110.43,22.74,53.73,14.73279,81000,0.4026522,7,1465.532,10.7707,32.3121,0.02204804,2000
"5891","36520",72.18,13.26,34.56,8.469707,75240,0.4854941,5,1601.616,10.9842,32.9526,0.0205746,2000
"5892","82316",121.95,13.74,37.71,7.642916,168480,0.5464892,5,1482.789,6.4912,19.4736,0.01313309,2000
"5893","69828",9.63,4.08,8.73,4.533333,4500,0.0931167,2,1500.686,3.1665,9.4995,0.006330104,2000
"5894","12542",314.73,50.64,121.14,22.03521,241987.5,0.4533462,8,1822.189,22.2438,66.7314,0.03662157,2000
"5895","115290",416.88,48.18,124.11,24.39501,225207.7,0.5119654,13,2237.362,34.2795,102.8385,0.04596417,2000
"5896","61527",0,0,0,NA,0,NA,0,1507.131,0,0,0,2000
"5897","112272",167.31,23.64,65.43,11.06765,169800,0.5064149,6,1489.876,9.7931,29.3793,0.01971929,2000
"5898","99897",857.07,51.66,138.24,10.8531,1198050,0.6207931,6,1437.173,16.8,50.4,0.03506884,2000
"5899","67793",205.92,29.22,80.91,17.16431,113645.5,0.525245,11,1609.365,21.9716,65.9148,0.04095701,2000
"5900","59536",105.48,60.66,100.98,14.65217,45000,0.04266212,1,1545.272,9.334,28.002,0.01812108,2000
"5901","107106",149.22,33.54,83.16,14.67679,110100,0.3059402,6,1579.204,6.8995,20.6985,0.01310692,2000
"5902","61528",32.31,6.6,16.56,5.037524,52500,0.4519976,3,1615.361,5.1518,15.4554,0.00956777,2000
"5903","78119",1219.86,63.66,172.53,12.88553,1496186,0.623875,7,1472.574,22.9924,68.9772,0.04684124,2000
"5904","48098",282.78,40.26,103.23,15.88512,224437.5,0.4310946,8,1481.272,9.1434,27.4302,0.018518,2000
"5905","26169",86.58,14.46,38.88,9.34087,79500,0.5139577,6,1448.074,10.2606,30.7818,0.02125706,2000
"5906","81280",110.7,21.72,56.25,10.07631,136125,0.398163,4,1581.786,9.1955,27.5865,0.0174401,2000
"5907","109166",126.36,17.88,46.71,8.216983,199125,0.4388372,4,1477.829,13.7875,41.3625,0.0279887,2000
"5908","122688",138.15,25.08,63.63,12.93169,124200,0.4562997,6,2071.304,14.8062,44.4186,0.02144475,2000
"5909","2320",444.42,67.32,168.39,29.01277,230025,0.5463911,12,2204.492,41.5876,124.7628,0.05659481,2000
"5910","69829",110.61,15.66,41.13,8.314109,138960,0.6088058,5,2078.357,13.1305,39.3915,0.01895319,2000
"5911","29227",103.59,7.8,21.24,1.911765,823500,0.7949609,1,1445.294,7.0711,21.2133,0.0146775,2000
"5912","831",234.81,37.14,97.65,15.82661,171450,0.4792684,8,2861.215,27.7871,83.3613,0.02913493,2000
"5913","133931",132.57,15.42,42.66,7.517821,179820,0.603763,5,2128.455,11.9798,35.9394,0.0168852,2000
"5914","3409",351.54,89.76,180.81,26.26993,243900,0.4942993,7,3031.977,23.3238,69.9714,0.02307781,2000
"5915","127649",433.44,46.5,124.2,18.78182,309240,0.5760675,10,1635.628,36.6698,110.0094,0.06725821,2000
"5916","136888",547.11,30.42,84.96,9.559739,770250,0.582284,6,1458,19.0697,57.2091,0.03923806,2000
"5917","102900",87.12,14.64,37.53,11.11927,70842.86,0.4149878,7,2277.298,6.979,20.937,0.009193791,2000
