"","LAGOSLAKEI","OBJECTID","A_1","A_2","A_3","IWS_area_ha.x","GAP12_IWS_ha","GAP123_IWS_ha","GAP12_IWS_pct","GAP123_IWS_pct","IWS_area_ha.y","IWS_area_ha"
"241",2443,1370,0,0,634500,106.92882,0,63.45,0,0.593385394134154,106.92882,106.92882
"242",2457,1378,0,34200,0,2001.85713,3.42,3.42,0.00170841362690054,0.00170841362690054,2001.85713,2001.85713
"243",2488,1396,0,0,646200,89.8987085,0,64.62,0,0.718808991566325,89.8987085,89.8987085
"244",2510,1407,0,1526400,0,18762.17689,152.64,152.64,0.00813551651788099,0.00813551651788099,18762.17689,18762.17689
"245",2519,1412,0,0,7249500,1865.640378,0,724.95,0,0.38857971158255,1865.640378,1865.640378
"246",2520,1413,0,1096200,30848400,3225.481768,109.62,3194.46,0.0339856207179777,0.990382283878406,3225.481768,3225.481768
"247",2521,1414,0,6300,107100,2429.738178,0.63,11.34,0.000259287196334288,0.00466716953401717,2429.738178,2429.738178
"248",2524,1416,1728000,952200,8732700,25282.97314,268.02,1141.29,0.0106008102178445,0.0451406562701431,25282.97314,25282.97314
"249",2527,1418,9501300,309397500,31881600,42138.48732,31889.88,35078.04,0.756787488782594,0.832446588165757,42138.48732,42138.48732
"250",2528,1419,0,0,16200,28.29511045,0,1.62,0,0.0572537082992726,28.29511045,28.29511045
"251",2566,1442,0,0,3590100,486.5857597,0,359.01,0,0.73781444040069,486.5857597,486.5857597
"252",2567,1443,0,0,1905300,514.5794568,0,190.53,0,0.37026351806744,514.5794568,514.5794568
"253",2575,1446,0,395100,22030200,89097.31928,39.51,2242.53,0.000443447685287081,0.0251694441327977,89097.31928,89097.31928
"254",2602,1456,18900,289800,87300,39.5138082,30.87,39.6,0.781245883559257,1,39.5138082,39.5138082
"255",2603,1457,0,0,1807200,2172.921671,0,180.72,0,0.0831691277287648,2172.921671,2172.921671
"256",2614,1463,0,344700,2069100,579.2154201,34.47,241.38,0.0595115371653069,0.416736142760713,579.2154201,579.2154201
"257",2618,1465,0,0,5405400,1099.392459,0,540.54,0,0.491671555116606,1099.392459,1099.392459
"258",2625,1470,0,47700,0,736.4385251,4.77,4.77,0.00647711904989257,0.00647711904989257,736.4385251,736.4385251
"259",2629,1473,0,365400,9290700,5531.541061,36.54,965.61,0.00660575409222294,0.174564373535616,5531.541061,5531.541061
"260",2635,1476,0,1851300,0,5528.239196,185.13,185.13,0.0334880589345613,0.0334880589345613,5528.239196,5528.239196
"261",2637,1477,0,1228500,61200,324.8351035,122.85,128.97,0.37819188467111,0.397032212991722,324.8351035,324.8351035
"262",2638,1478,0,1931400,0,349.6851211,193.14,193.14,0.552325473249883,0.552325473249883,349.6851211,349.6851211
"263",2639,1479,0,1865700,115256700,29413.7012,186.57,11712.24,0.00634296237428291,0.39818994285561,29413.7012,29413.7012
"264",2644,1483,0,0,593100,213.3478312,0,59.31,0,0.277996732689542,213.3478312,213.3478312
"265",2656,1489,0,462600,0,4927.058683,46.26,46.26,0.00938896874916722,0.00938896874916722,4927.058683,4927.058683
"266",2658,1490,0,3600,0,1960.861662,0.36,0.36,0.000183592757702659,0.000183592757702659,1960.861662,1960.861662
"267",2659,1491,0,0,1027800,2491.096211,0,102.78,0,0.0412589443740276,2491.096211,2491.096211
"268",2668,1497,0,0,4108500,413.5117278,0,410.85,0,0.993563114124571,413.5117278,413.5117278
"269",2676,1500,13500,2945700,0,1206.188873,295.92,295.92,0.245334712186489,0.245334712186489,1206.188873,1206.188873
"270",2677,1501,0,1946700,38700,1595.381276,194.67,198.54,0.122020988291955,0.124446740717546,1595.381276,1595.381276
"271",2682,1503,0,17100,0,74.07286675,1.71,1.71,0.0230853762656621,0.0230853762656621,74.07286675,74.07286675
"272",2690,1509,0,0,36000,43.36023412,0,3.6,0,0.083025381967195,43.36023412,43.36023412
"273",2692,1510,1335600,0,0,206.1057737,133.56,133.56,0.648016780909811,0.648016780909811,206.1057737,206.1057737
"274",2704,1516,0,2556000,370800,320.9077627,255.6,292.68,0.796490548715542,0.912037769163008,320.9077627,320.9077627
"275",2714,1519,0,9730800,72534600,49356.20517,973.08,8226.54,0.0197154541490451,0.166676914719536,49356.20517,49356.20517
"276",2720,1524,0,52200,0,865.525644,5.22,5.22,0.00603101714684724,0.00603101714684724,865.525644,865.525644
"277",2723,1526,0,84600,0,10341.95623,8.46,8.46,0.000818027055216033,0.000818027055216033,10341.95623,10341.95623
"278",2725,1527,0,0,396000,342.064305,0,39.6,0,0.115767706308906,342.064305,342.064305
"279",2729,1529,0,0,633600,2615.114326,0,63.36,0,0.0242283862583222,2615.114326,2615.114326
"280",2734,1533,0,1431900,0,1228.889653,143.19,143.19,0.116519819050018,0.116519819050018,1228.889653,1228.889653
"281",2735,1534,0,0,2161800,3232.606152,0,216.18,0,0.0668748340611337,3232.606152,3232.606152
"282",2741,1538,0,2371500,1800,342.596055,237.15,237.33,0.692214625763861,0.692740025859317,342.596055,342.596055
"283",2744,1541,0,0,489600,227.8447057,0,48.96,0,0.214883202353031,227.8447057,227.8447057
"284",2760,1549,0,0,21008700,5522.078149,0,2100.87,0,0.380449161223922,5522.078149,5522.078149
"285",2772,1555,0,6798600,190455300,48288.57022,679.86,19725.39,0.0140791080974772,0.408489833311118,48288.57022,48288.57022
"286",2794,1569,0,16276500,17573400,26729.35304,1627.65,3384.99,0.0608937297346573,0.126639428755886,26729.35304,26729.35304
"287",2795,1570,0,85500,0,5855.809423,8.55,8.55,0.00146008850056116,0.00146008850056116,5855.809423,5855.809423
"288",2798,1573,0,0,8557200,5257.020483,0,855.72,0,0.162776615150579,5257.020483,5257.020483
"289",2801,1576,0,1515600,13261500,12593.88559,151.56,1477.71,0.0120344113750203,0.117335510906448,12593.88559,12593.88559
"290",2802,1577,0,1203300,0,277.6546575,120.33,120.33,0.433380088356703,0.433380088356703,277.6546575,277.6546575
"291",2809,1580,0,0,619200,498.1996572,0,61.92,0,0.124287520284548,498.1996572,498.1996572
"292",2826,1589,0,37190700,0,8154.553886,3719.07,3719.07,0.456072772587231,0.456072772587231,8154.553886,8154.553886
"293",2834,1594,0,10800,2905200,12356.74274,1.08,291.6,8.7401673946317e-05,0.0235984519655056,12356.74274,12356.74274
"294",2835,1595,0,1363500,0,157.3939192,136.35,136.35,0.866297762283563,0.866297762283563,157.3939192,157.3939192
"295",2847,1601,0,3600,0,1912.255709,0.36,0.36,0.000188259341209267,0.000188259341209267,1912.255709,1912.255709
"296",2851,1603,0,0,813600,7977.795158,0,81.36,0,0.0101983064729875,7977.795158,7977.795158
"297",2855,1606,0,2700,385200,6301.871742,0.27,38.79,4.28444137002241e-05,0.00615531410159886,6301.871742,6301.871742
"298",2873,1613,0,0,358200,3220.29236,0,35.82,0,0.0111232136699539,3220.29236,3220.29236
"299",2877,1616,0,847800,0,325.547051,84.78,84.78,0.260423185341648,0.260423185341648,325.547051,325.547051
"300",2896,1626,0,1202400,72900,3793.977089,120.24,127.53,0.0316923368748366,0.0336138034069188,3793.977089,3793.977089
"301",2903,1631,0,0,5655600,4570.166876,0,565.56,0,0.123750404601199,4570.166876,4570.166876
"302",2916,1639,0,4049100,665596800,117252.0225,404.91,66964.59,0.00345333062378519,0.571116715705266,117252.0225,117252.0225
"303",2918,1640,0,3373200,0,438.0799408,337.32,337.32,0.769996451752625,0.769996451752625,438.0799408,438.0799408
"304",2927,1646,0,0,2205000,1922.574581,0,220.5,0,0.114689959067965,1922.574581,1922.574581
"305",2935,1651,0,3600,0,3659.236814,0.36,0.36,9.83811702545907e-05,9.83811702545907e-05,3659.236814,3659.236814
"306",2940,1653,0,0,4500,369.5480827,0,0.45,0,0.0012177035169881,369.5480827,369.5480827
"307",2949,1657,0,0,1843200,439.3928047,0,184.32,0,0.419487979840376,439.3928047,439.3928047
"308",2956,1661,900,2365200,1236600,1240.170265,236.61,360.27,0.190788318892648,0.290500433825512,1240.170265,1240.170265
"309",2957,1662,0,253800,0,3545.835642,25.38,25.38,0.00715769216693998,0.00715769216693998,3545.835642,3545.835642
"310",2962,1665,0,0,2565900,1146.045508,0,256.59,0,0.223891632757048,1146.045508,1146.045508
"311",2992,1678,644400,374999400,966991500,212422.2861,37564.38,134263.53,0.176838224885294,0.632059528522323,212422.2861,212422.2861
"312",3008,1688,0,10345500,259200,1219.408937,1034.55,1060.47,0.848402835676445,0.869659035474168,1219.408937,1219.408937
"313",3021,1692,0,0,973800,113.9401747,0,97.38,0,0.85465903713416,113.9401747,113.9401747
"314",3047,1707,4829400,10371600,0,2274.733498,1520.1,1520.1,0.66825410595857,0.66825410595857,2274.733498,2274.733498
"315",3049,1709,0,98100,0,12659.04421,9.81,9.81,0.000774940022110879,0.000774940022110879,12659.04421,12659.04421
"316",3055,1712,0,1069200,0,153.5468013,106.92,106.92,0.696334922608381,0.696334922608381,153.5468013,153.5468013
"317",3061,1718,0,34049700,666900,4574.096582,3404.97,3471.66,0.744402733733094,0.758982661988749,4574.096582,4574.096582
"318",3072,1725,0,0,202500,771.5601338,0,20.25,0,0.0262455239882172,771.5601338,771.5601338
"319",3081,1733,0,1015200,0,2468.463309,101.52,101.52,0.0411268012896359,0.0411268012896359,2468.463309,2468.463309
"320",3083,1735,0,0,151200,204.5739193,0,15.12,0,0.0739097146485573,204.5739193,204.5739193
"321",3087,1738,0,4007700,431100,666.7991117,400.77,443.88,0.601035593731131,0.665687749445753,666.7991117,666.7991117
"322",3099,1746,0,9000,0,309.6043395,0.9,0.9,0.00290693599919648,0.00290693599919648,309.6043395,309.6043395
"323",3126,1763,0,6967800,1316700,12243.53391,696.78,828.45,0.0569100396276029,0.0676642876223308,12243.53391,12243.53391
"324",3156,1778,0,0,7660800,1565.07061,0,766.08,0,0.489485902492284,1565.07061,1565.07061
"325",3167,1784,0,137059200,0,29263.59619,13705.92,13705.92,0.468360754809882,0.468360754809882,29263.59619,29263.59619
"326",3170,1787,0,108900,0,147.1972792,10.89,10.89,0.0739823457280316,0.0739823457280316,147.1972792,147.1972792
"327",3184,1797,0,0,6151500,2480.209606,0,615.15,0,0.24802339226163,2480.209606,2480.209606
"328",3191,1801,0,29700,531000,219.9490345,2.97,56.07,0.0135031281530813,0.254922692102111,219.9490345,219.9490345
"329",3206,1809,0,0,3791700,658.0978795,0,379.17,0,0.576160494983026,658.0978795,658.0978795
"330",3217,1816,0,0,774000,685.3542362,0,77.4,0,0.112934298661595,685.3542362,685.3542362
"331",3222,1818,0,6792300,221284800,52080.973,679.23,22807.71,0.0130418070338279,0.437927878190755,52080.973,52080.973
"332",3224,1819,0,68400,0,1544.124842,6.84,6.84,0.00442969364519815,0.00442969364519815,1544.124842,1544.124842
"333",3241,1829,0,1033200,0,177.2852715,103.32,103.32,0.582789529698749,0.582789529698749,177.2852715,177.2852715
"334",3250,1833,16318800,155700,13797000,20747.24978,1647.45,3027.15,0.0794057052124622,0.145906085485996,20747.24978,20747.24978
"335",3254,1836,0,1800,14400,56.09627585,0.18,1.62,0.00320876916109931,0.0288789224498938,56.09627585,56.09627585
"336",3256,1838,0,0,46800,178.585559,0,4.68,0,0.0262059263145684,178.585559,178.585559
"337",3270,1846,0,0,447300,644.4709334,0,44.73,0,0.0694057678660857,644.4709334,644.4709334
"338",3273,1847,0,0,9000,237.6541131,0,0.9,0,0.00378701629969812,237.6541131,237.6541131
"339",3276,1849,0,3482100,0,493.674403,348.21,348.21,0.705343436653733,0.705343436653733,493.674403,493.674403
"340",3279,1851,0,0,133200,245.7439379,0,13.32,0,0.054202761271858,245.7439379,245.7439379
"341",3284,1855,0,0,1704600,282.4643196,0,170.46,0,0.603474450300094,282.4643196,282.4643196
"342",3297,1860,0,1435500,0,215.8233593,143.55,143.55,0.665127261782919,0.665127261782919,215.8233593,215.8233593
"343",3310,1870,0,0,764100,463.334664,0,76.41,0,0.164913195443542,463.334664,463.334664
"344",3311,1871,0,223120800,0,83716.95649,22312.08,22312.08,0.266518050051965,0.266518050051965,83716.95649,83716.95649
"345",3336,1884,0,160200,0,15.800539,16.02,16.02,1,1,15.800539,15.800539
"346",3337,1885,0,3128400,0,1252.307275,312.84,312.84,0.249810894055534,0.249810894055534,1252.307275,1252.307275
"347",3343,1888,0,77400,5050800,2461.416771,7.74,512.82,0.00314453045546426,0.208343424828318,2461.416771,2461.416771
"348",3355,1896,0,230400,0,74.30268975,23.04,23.04,0.310082987271669,0.310082987271669,74.30268975,74.30268975
"349",3362,1900,0,40500,4288500,1321.219939,4.05,432.9,0.00306534883440023,0.327651730965892,1321.219939,1321.219939
"350",3372,1904,0,0,1265400,578.4313608,0,126.54,0,0.218764072240116,578.4313608,578.4313608
"351",3376,1908,0,1702800,0,1367.642995,170.28,170.28,0.124506176408998,0.124506176408998,1367.642995,1367.642995
"352",3380,1910,0,3462300,0,645.85308,346.23,346.23,0.536081673559566,0.536081673559566,645.85308,645.85308
"353",3396,1919,0,9900,0,632.0622549,0.99,0.99,0.00156630140832667,0.00156630140832667,632.0622549,632.0622549
"354",3409,1924,833400,5436000,4301100,5979.244678,626.94,1057.05,0.104852708621669,0.176786543606303,5979.244678,5979.244678
"355",3415,1928,0,6478200,0,733.6683125,647.82,647.82,0.882987569399762,0.882987569399762,733.6683125,733.6683125
"356",3419,1931,0,153000,5050800,2466.158581,15.3,520.38,0.00620398060281915,0.211008328502943,2466.158581,2466.158581
"357",3420,1932,0,23917500,1478700,23009.66247,2391.75,2539.62,0.103945462177829,0.110371892821599,23009.66247,23009.66247
"358",3431,1939,0,1512000,0,829.6553226,151.2,151.2,0.182244356037113,0.182244356037113,829.6553226,829.6553226
"359",3454,1952,0,0,1114200,2018.421727,0,111.42,0,0.0552015460939398,2018.421727,2018.421727
"360",3456,1953,90000,199800,174600,68.49747064,28.98,46.44,0.423081315692798,0.677981238812061,68.49747064,68.49747064
"361",3475,1964,0,3765600,0,778.4276015,376.56,376.56,0.48374440895259,0.48374440895259,778.4276015,778.4276015
"362",3502,1980,0,0,768600,178.5017043,0,76.86,0,0.430584124120321,178.5017043,178.5017043
"363",3509,1985,0,109053900,0,33866.09211,10905.39,10905.39,0.32201501031115,0.32201501031115,33866.09211,33866.09211
"364",3515,1988,0,72583200,826263000,199204.0388,7258.32,89884.62,0.0364366106416513,0.451218863540431,199204.0388,199204.0388
"365",3517,1990,0,247500,1051200,789.1550789,24.75,129.87,0.0313626569247947,0.164568414336286,789.1550789,789.1550789
"366",3521,1994,0,0,3330900,1508.698962,0,333.09,0,0.220779630920168,1508.698962,1508.698962
"367",3539,2004,3600,0,248400,5070.852964,0.36,25.2,7.09939733129284e-05,0.00496957813190499,5070.852964,5070.852964
"368",3541,2005,0,0,3738600,707.5025238,0,373.86,0,0.528422143276601,707.5025238,707.5025238
"369",3545,2007,0,1252800,0,313.220712,125.28,125.28,0.39997354964189,0.39997354964189,313.220712,313.220712
"370",3575,2015,0,267300,415800,17100.0585,26.73,68.31,0.00156315254710971,0.00399472317594703,17100.0585,17100.0585
"371",3585,2022,0,0,198000,627.8065098,0,19.8,0,0.0315383795658756,627.8065098,627.8065098
"372",3596,2029,0,0,3853800,2787.564255,0,385.38,0,0.138249727986988,2787.564255,2787.564255
"373",3597,2030,0,0,992700,1285.037527,0,99.27,0,0.0772506622680133,1285.037527,1285.037527
"374",3605,2036,0,1160100,0,293.5260991,116.01,116.01,0.39522890930553,0.39522890930553,293.5260991,293.5260991
"375",3624,2045,0,15300,1283400,733.0894831,1.53,129.87,0.00208705763112318,0.177154362453573,733.0894831,733.0894831
"376",3628,2046,0,0,137700,89.31243353,0,13.77,0,0.154177861421441,89.31243353,89.31243353
"377",3631,2047,0,4500,486900,1824.271139,0.45,49.14,0.000246673858057456,0.0269367852998742,1824.271139,1824.271139
"378",3639,2051,0,0,392400,304.9548365,0,39.24,0,0.128674791488346,304.9548365,304.9548365
"379",3654,2058,2753100,46330200,17482500,7932.999793,4908.33,6656.58,0.618723071735242,0.839099984078368,7932.999793,7932.999793
"380",3655,2059,0,10800,0,10906.7949,1.08,1.08,9.90208406687835e-05,9.90208406687835e-05,10906.7949,10906.7949
"381",3657,2060,0,433800,26034300,25403.45623,43.38,2646.81,0.00170764165345229,0.10419094063564,25403.45623,25403.45623
"382",3663,2064,0,1970100,674100,3854.249702,197.01,264.42,0.0511150068709274,0.0686047922278597,3854.249702,3854.249702
"383",3672,2068,0,0,8653500,970.8764847,0,865.35,0,0.891308022840199,970.8764847,970.8764847
"384",3674,2070,4175100,318600,0,450.7381085,449.37,449.37,0.996964737451304,0.996964737451304,450.7381085,450.7381085
"385",3676,2072,372600,31327200,16107300,19452.23834,3169.98,4780.71,0.162962222886274,0.245766575364715,19452.23834,19452.23834
"386",3682,2075,0,2429100,0,1374.502259,242.91,242.91,0.176725791761685,0.176725791761685,1374.502259,1374.502259
"387",3688,2078,0,10438200,0,1291.071772,1043.82,1043.82,0.808491071246192,0.808491071246192,1291.071772,1291.071772
"388",3704,2089,0,9340200,1053000,65622.84679,934.02,1039.32,0.0142331527156839,0.0158377767932856,65622.84679,65622.84679
"389",3706,2091,0,201600,0,131.2913205,20.16,20.16,0.153551658428175,0.153551658428175,131.2913205,131.2913205
"390",3715,2096,0,0,542700,149.5256574,0,54.27,0,0.362947743843191,149.5256574,149.5256574
"391",3717,2097,0,45000,19663200,8087.837741,4.5,1970.82,0.000556390984105427,0.243676995398813,8087.837741,8087.837741
"392",3721,2100,0,21759300,0,49895.06204,2175.93,2175.93,0.0436101271555809,0.0436101271555809,49895.06204,49895.06204
"393",3725,2101,0,4999500,1060200,6536.51675,499.95,605.97,0.0764856909454106,0.0927053388182628,6536.51675,6536.51675
"394",3729,2103,0,540900,0,3101.702828,54.09,54.09,0.0174388079708067,0.0174388079708067,3101.702828,3101.702828
"395",3735,2106,0,2825100,0,283.2923879,282.51,282.51,0.99723823182896,0.99723823182896,283.2923879,283.2923879
"396",3739,2109,0,0,504900,224.8276826,0,50.49,0,0.224571989606052,224.8276826,224.8276826
"397",3747,2114,0,0,35100,527.2710952,0,3.51,0,0.00665691715694868,527.2710952,527.2710952
"398",3750,2116,61200,1088100,9900,6374.346439,114.93,115.92,0.0180300837269883,0.0181853937669232,6374.346439,6374.346439
"399",3754,2118,0,9900,141849000,32181.89045,0.99,14185.89,3.07626427831557e-05,0.440803501647617,32181.89045,32181.89045
"400",3756,2119,0,0,228600,137.1317752,0,22.86,0,0.166700970410832,137.1317752,137.1317752
"401",3759,2121,0,366300,0,233.154734,36.63,36.63,0.157105967232902,0.157105967232902,233.154734,233.154734
"402",3772,2127,0,0,2395800,397.8762484,0,239.58,0,0.602147026778892,397.8762484,397.8762484
"403",3791,2136,0,603000,43503300,47945.32923,60.3,4410.63,0.00125768246810306,0.0919929025586962,47945.32923,47945.32923
"404",3798,2140,0,0,277200,73.75229456,0,27.72,0,0.375852712995239,73.75229456,73.75229456
"405",3807,2143,0,0,1116000,691.2388986,0,111.6,0,0.161449247468609,691.2388986,691.2388986
"406",3830,2156,0,4500,1307700,1769.696847,0.45,131.22,0.000254280839547656,0.0741482928120965,1769.696847,1769.696847
"407",3832,2157,1547100,1064700,5400,264.8397794,261.18,261.72,0.986181156742045,0.988220125363841,264.8397794,264.8397794
"408",3836,2160,0,39099600,150300,7984.673022,3909.96,3924.99,0.489683170397457,0.49156552675176,7984.673022,7984.673022
"409",3840,2163,0,0,5541300,1046.419981,0,554.13,0,0.529548374516369,1046.419981,1046.419981
"410",3880,2186,0,900,0,1321.244383,0.09,0.09,6.81176027372371e-05,6.81176027372371e-05,1321.244383,1321.244383
"411",3889,2190,0,0,230400,98.33209103,0,23.04,0,0.23430804489829,98.33209103,98.33209103
"412",3891,2192,1789200,1051200,87300,357.9922949,284.04,292.77,0.793424897816146,0.817810897527225,357.9922949,357.9922949
"413",3899,2197,0,0,3265200,2416.703041,0,326.52,0,0.135109690541412,2416.703041,2416.703041
"414",3912,2202,0,0,3175200,561.1685079,0,317.52,0,0.565819349322043,561.1685079,561.1685079
"415",3930,2213,0,0,1152900,160.6947794,0,115.29,0,0.717447078433215,160.6947794,160.6947794
"416",3941,2220,0,0,272700,708.0232865,0,27.27,0,0.0385156823510776,708.0232865,708.0232865
"417",3948,2225,0,1287000,14400,251.1212677,128.7,130.14,0.512501394958512,0.518235676300705,251.1212677,251.1212677
"418",3949,2226,0,0,3456000,509.3410192,0,345.6,0,0.67852379245406,509.3410192,509.3410192
"419",3954,2230,0,0,122400,95.30723903,0,12.24,0,0.12842676091107,95.30723903,95.30723903
"420",3958,2232,0,3095100,86056200,18064.12172,309.51,8915.13,0.017133963377656,0.493526900349075,18064.12172,18064.12172
