"","lagoslakeid","iws_lakes_overlapping_area_pct","iws_streamdensity_streams_density_mperha","iws_wl_allwetlandsdissolved_overlapping_area_pct","iws_wl_connectedwetlandsundissolved_overlapping_area_pct","buffer500m_streamdensity_streams_density_mperha","shoreline_wetlands_pct"
"3971",82318,0,1.1143,11.2743,0,17.1241,0
"3972",82319,0.546,4.6681,8.9639,5.8155,9.9525,0.0295175037595768
"3973",82322,0,0,2.1294,0,10.8493,0.0263737430837081
"3974",82330,0,9.2702,15.4719,2.3064,20.7818,0.0422118476848942
"3975",83254,0,0,13.9376,0,0,0.628019444785684
"3976",83255,0,0.0076,0.6755,0,3.5718,0
"3977",83257,0,3.0144,60.4773,56.1697,8.1255,0.870121586102781
"3978",83258,0,11.1715,31.8175,18.21,19.2713,0.60764931417172
"3979",83274,0,0,21.9793,0,0,0.435282658812865
"3980",83279,0.6659,3.1474,24.2154,17.4179,6.5811,0.541514400430288
"3981",83286,0,0,33.7846,4.8971,0.2756,0.696152825883636
"3982",83307,0,0.0166,2.1253,2.0483,2.4515,0.364618215581394
"3983",83309,0,4.7519,20.7543,11.147,12.4627,1.01882708068097
"3984",83316,0,0,0.4859,0,0,0
"3985",83318,0,1.584,7.3615,4.35,10.4507,0.930854991826043
"3986",83319,0,0.0996,15.7073,0,0.1471,0
"3987",83323,0,0,17.3712,0,9.573,0.847847833122481
"3988",83324,0,0,2.0202,0,3.9433,0.0425375516597874
"3989",83329,0,4.6645,2.5313,0,13.7848,0.0140425781208003
"3990",83334,0,4.7393,4.7574,0,5.4644,0
"3991",83335,0,0,0,0,13.2508,0.00597315540128951
"3992",83339,0,6.0013,18.6013,0.7673,11.0963,0.715581659665746
"3993",83341,0,0,19.7204,0,1.4218,0.851517543529458
"3994",83343,0,0,24.6662,7e-04,0,0.78211219039984
"3995",83348,0,4.554,70.6671,55.3802,15.3847,0.775719554443841
"3996",83349,0,0,3.4612,0.2536,5.3459,0.273865359486133
"3997",83356,0,0,2.3115,0,7.5249,0.0401941807668969
"3998",83357,0,0,30.6143,1.4988,0,0.979795096182302
"3999",83358,0,0,0.5858,0,3.2692,0.114868401996075
"4000",83366,0,0,3.0219,0,1.9511,0.0759181917580122
"4001",83367,0,0.2089,27.4267,0,0.1482,0.333080480854418
"4002",83370,0.0204,8.2116,28.0725,20.5521,0,0.598782794245713
"4003",83371,1.5064,0.1371,2.4481,0.4853,1.8044,0.201867180179
"4004",83373,0,2.5611,47.5325,6.3524,6.5665,0.757926019036148
"4005",83377,0,0,24.8257,24.8257,0.2594,0.0845153730122492
"4006",83379,0,0.0563,8.0313,0.281,0.0836,0.300298922506929
"4007",83380,0,0,1.5876,0,0,0.0222076914911184
"4008",83381,0,0,0,0,0,0.0342769265410916
"4009",83387,0,3.5771,21.4698,8.8021,8.6042,1.0502857933541
"4010",83389,0,0,0,0,11.7184,0
"4011",83390,0,0,0.7574,0,0,0.0556000807388139
"4012",83391,2.2609,7.9197,17.9624,9.3368,14.1566,1.1250919678365
"4013",83393,0,0,4.8864,0,12.7763,0.158849458473752
"4014",83394,0,8.459,8.1879,2.8209,17.9986,0.0993234938376126
"4015",83395,0,0,1.0678,0,0,0
"4016",83397,0,0.1169,53.9145,46.1648,18.9073,0.877890886948863
"4017",83400,0.9881,17.7094,21.439,11.5619,15.059,0.173729732957596
"4018",83412,0,3.2652,4.0227,0.2985,26.9919,0.0971136346888291
"4019",83434,0,0,1.148,0,0,0
"4020",84343,0,0,2.9206,0,0,0.0301603421365557
"4021",84350,0,0.0262,21.4154,1.6107,5.6582,0.140235514603543
"4022",84353,13.644,3.378,23.8177,18.2227,4.2101,0.989366374284916
"4023",84354,0,0,0,0,1.8911,0
"4024",84355,0,0.1299,14.6049,3.0139,3.7318,0.25194260321405
"4025",84359,0,0,31.419,6.8318,2.4564,0.297036021795354
"4026",84361,0,0.5825,59.4569,5.5446,5.0966,0.40533964524239
"4027",84362,0,14.2228,22.5487,15.7771,11.9622,0
"4028",84363,0,0,16.6486,10.5557,0,0.217115797408829
"4029",84372,0,0,62.5823,62.4867,4.9096,1.20664011140023
"4030",84373,0,0.5434,2.9891,0,5.4643,0.00651344205990076
"4031",84380,0,9.7018,40.6216,38.0376,10.8232,0.574112760902859
"4032",84393,0,0,0.5103,0,6.3063,0
"4033",84397,0,0,17.7195,0,16.277,0.0703571198260578
"4034",84398,0,0,5.9379,0,0,0
"4035",84400,0,0,15.9896,0.0951,11.5523,0.340843162110416
"4036",84402,0,0,0.8472,0,0,0
"4037",84403,0,0,0,0,12.5641,0
"4038",84409,0,0,23.4782,0,0,0.411336966888674
"4039",84410,0,2.6509,8.4193,3.1059,10.927,0.934154298604916
"4040",84411,0,0,0.2215,0,0,0.00846597763578144
"4041",84415,0,0,10.12,0,0,0.390258935505206
"4042",84418,0,0,29.3023,0,0,1.18479466268491
"4043",84422,0,0.3773,11.4585,5.257,1.7559,0.676520763409567
"4044",84426,0,0,0,0,12.1429,0
"4045",84427,0,0,9.3574,6.1978,12.3871,0.365051545606188
"4046",84431,0,0,2.0384,0,0,0.105320015104898
"4047",84435,0,0,27.1791,0,0,1.25374183984091
"4048",84436,0,0,6.3524,0,0,0.101294126313936
"4049",84438,0,9.4149,8.7097,6.2904,4.2671,0
"4050",84439,0,0,6.8624,0,0,0.030901480296012
"4051",84442,0,2.182,29.683,2.8864,10.1168,0.142912115881538
"4052",84443,0,0,1.5306,0,0,0.0632469819155019
"4053",84445,0,0,7.5453,0,7.992,0.0626258920565435
"4054",84451,0,0,10.5227,0,0,0.535326319104723
"4055",84452,0,0,3.9246,0,0,0.413273305154822
"4056",84453,0,0,24.6342,0,0,1.10365766729626
"4057",84454,0,3.3346,0.4916,0,2.2319,0
"4058",84457,0,0,3.3583,0,0,0.313829588070337
"4059",84458,0,9.6134,14.6523,9.7738,7.5699,0.434524686930058
"4060",84459,0,0,51.4064,38.3139,5.0762,0.742470835826272
"4061",84462,0,0,20.339,0,0,0
"4062",84465,0,0,0,0,0,0
"4063",84467,0,0,0,0,0.6477,0
"4064",84470,0,15.515,11.9583,9.0448,15.6121,0
"4065",84473,0.1874,5.1358,10.1439,1.4243,3.6103,0
"4066",84475,0,0,6.1559,6.1559,13.49,0.276646354566764
"4067",84477,0,0,3.9007,0,0,0.11837410807237
"4068",84481,0,0,16.1264,0,2.2245,0.880520958627032
"4069",85330,0,0,3.7979,0,0,0
"4070",85331,0,0,2.6203,0,0,0.0881948230697196
"4071",85337,0,0,2.0628,0,3.5339,0.0822103333002243
"4072",85339,0,0,2.944,0,6.4106,0.100825957777061
"4073",85341,0,1.7133,62.3273,27.5307,7.2259,0.752898173429274
"4074",85354,0,0.0228,13.2974,0,2.9241,0.0703321544675765
"4075",85367,0,0.056,21.6109,0.3334,4.5217,0.343676925570607
"4076",85369,0,1.1918,26.9302,0,4.9672,0
"4077",85376,0,0,0.3495,0,1.1408,0
"4078",85377,0,5.4982,6.7003,0.6088,11.4187,0.294943913099523
"4079",85379,0,0,6.6786,0,0,0.239253784362103
"4080",85382,0,0,19.6589,0,0,0.790890141687408
"4081",85383,0,4.6782,18.4323,4.5822,10.0062,1.18123964126575
"4082",85389,0,0,4.6596,0,0,0.0973810871636005
"4083",85395,0,0,7.1407,0,0,0.20614598610968
"4084",85401,0.1094,5.1402,21.6052,11.6505,15.4158,0.372519227117419
"4085",85403,0,0,3.3695,0,0,0.371974400576226
"4086",85404,0,0,15.1126,0,17.7635,0.0664475633669373
"4087",85407,0,0,0.0717,0,0.361,0.0602670912071011
"4088",85409,0,0,0,0,12.8276,0
"4089",85413,0,1.7931,31.2954,14.0101,6.2971,0.567386682908044
"4090",85417,0,0,3.0109,0,4.8669,0
"4091",85418,0,0,9.537,0,0,0.103603737317636
"4092",85419,0,0,1.5223,0,0,0.144651674395189
"4093",85422,0.1504,3.5291,40.1393,25.6579,6.2521,0.0937362423307869
"4094",85424,0,0,1.1831,0,3.4677,0
"4095",85425,0,6.9597,23.2609,19.4334,15.0984,0.498551091779769
"4096",85426,1.7521,10.2794,10.351,5.955,19.3939,0.481268526005634
"4097",85430,0,5.8588,9.9355,0.7122,8.0356,0.204504667147913
"4098",85431,0,0,49.6199,49.6206,18.4915,0.379443360201958
"4099",85432,0,10.0165,27.96,23.008,4.0668,0.187126472696022
"4100",85433,0,0,3.6448,0,14.5903,0
"4101",85435,0,0,0,0,10.6295,0
"4102",85436,0,0,11.4703,0,0,0.0222661549104259
"4103",85443,0,7.4607,0,0,24.6466,0
"4104",85444,0,0,0.0585,0,0.9718,0
"4105",85449,0,0,7.4692,0.4051,0,0.152538771225388
"4106",85452,0,0,5.515,3.9287,24.3144,0.23432568400783
"4107",85456,0,1.0905,4.5037,1.0242,3.3591,0.0899977869289668
"4108",85458,0,0,0.4813,0,0,0
"4109",86387,0,0,99.2375,99.2374,6.2791,1.1682593048726
"4110",86389,1.8693,5.2401,26.7282,19.4331,1.7334,0.249967891065801
"4111",86391,0,0,41.2163,37.4641,6.6835,0.0632969537257534
"4112",86392,0,0,4.6236,0,7.8678,0.0919951805280581
"4113",86394,0,0,3.0108,1.3961,0.8169,0
"4114",86395,0,1.8564,19.8883,13.1362,8.0277,1.01735291546464
"4115",86399,0,0.0094,0.9563,0.6001,4.4338,0.119125946988233
"4116",86404,0,1.8516,19.1128,1.2929,3.9078,0.106965438171878
"4117",86411,0,0.0477,38.1316,6.8838,2.2077,1.020512619121
"4118",86415,0,0.0298,18.7053,1.856,7.6346,0.0287107450273093
"4119",86426,0,0,15.5876,0,0.3731,0.0707444533307404
"4120",86427,0,10.5031,42.6903,2.5657,14.4752,0.124896369421874
"4121",86432,0,6.6978,13.2885,8.22,16.4636,0.597005371082132
"4122",86434,0,0,0,0,0,0
"4123",86436,0,5.4985,24.7682,12.044,6.316,0.653502684535429
"4124",86438,0,0,0,0,0,0
"4125",86441,0,7.4082,20.3273,9.8543,6.8223,0.918103019188611
"4126",86443,0,2.9974,9.3464,5.8883,8.5535,1.2208351910528
"4127",86446,0,2.152,19.6169,6.546,7.829,0.983957598125001
"4128",86448,0,6.1113,18.7629,5.9051,10.0495,0.758070283443686
"4129",86450,0,0,5.9692,0,0,0.402721944955579
"4130",86451,0,0,26.1169,0,0,0.77753216582456
"4131",86454,0,0,36.3618,27.0665,6.2197,0.755111785966295
"4132",86459,0,7.2539,21.2001,9.0637,11.8566,0.9864131076355
"4133",86463,0,1.5981,26.5648,22.7769,15.9174,1.10392141311642
"4134",86466,0,0,6.1164,0,0.2316,0.33559532999
"4135",86470,0,0,19.8496,3.3845,30.8769,0.30938276758777
"4136",86476,0,6.1435,13.9945,5.7477,11.072,0.493460516470931
"4137",86477,0,1.9618,6.3596,0.0849,5.8492,0.110920317869542
"4138",86483,0,0,92.252,91.402,0,1.07987242338551
"4139",86490,0,0,57.2905,31.8837,0,0.819364862551502
"4140",86491,1.1615,4.0964,24.1245,6.814,5.7546,0.0693548514413621
"4141",86492,0,0.3449,23.1328,14.7199,7.5109,0.677485873522286
"4142",86497,0,15.2275,20.7704,12.7579,12.9435,0.318497429342742
"4143",86501,0,1.6521,7.4616,0.1941,5.7082,0
"4144",86504,0,0,58.1916,1.3338,0,0.618755175797679
"4145",86509,0,0.4673,0,0,23.3492,0
"4146",86510,0,0.7137,9.3512,9.3512,10.9389,0.174361370710121
"4147",86512,0,0,3.4967,3.4787,16.0816,0.245449068038573
"4148",86516,0,0.6514,7.4932,4.3046,3.8402,0.254604893157748
"4149",86520,0,8.1022,12.7842,0.6687,7.0036,0.256326211372445
"4150",86533,0,0.287,2.3096,0,3.624,0.0054618134131951
"4151",87455,0,2.418,21.724,6.1604,11.3964,0.952176861110995
"4152",87465,0,0.0734,10.1639,0,6.949,0.208868690261607
"4153",87466,0,0,27.4709,0,0,0.812518406481968
"4154",87477,0,0.2757,4.1749,1.7111,10.624,0.302712962214751
"4155",87504,0,0,4.0163,0,0,0
"4156",87507,1.1301,5.0614,7.3279,6.5103,7.2963,0.490555718513563
"4157",87512,0,7.4366,11.32,5.4313,6.4599,0.907367775526241
"4158",87513,0,0,1.5967,0,0,0.118388977438113
"4159",87516,0,0,2.3714,0,0.111,0.122023464748797
"4160",87524,0,3.4425,24.0649,0.0224,3.6193,0.152453256531558
"4161",87525,0,0.0139,6.5957,0,7.1298,0.155248870704545
"4162",87526,0.0339,6.6111,10.5452,5.8315,6.144,0.223951258900829
"4163",87528,1.7189,4.8448,26.4856,4.4331,8.4833,0.850491773315506
"4164",87529,0,3.9124,34.982,5.2315,8.7389,1.04381057477831
"4165",87531,0,6.932,6.3153,4.0209,7.932,0.590197518472715
"4166",87534,0,0.0148,5.5765,0,2.6397,0.355347651650981
"4167",87535,0,0.0429,28.8884,9.0188,9.7803,1.07223385435671
"4168",87536,0,0,20.1348,16.22,8.6407,0.843027209928927
"4169",87539,0,0,18.3682,0,9.9602,0.426544062216859
"4170",87544,0,0,37.6319,1.9109,3.2029,0.601794344997418
"4171",87545,0,0,12.8922,0,0,0
"4172",87551,0,0,6.6582,0,5.6495,0.306582885306484
"4173",87552,0,6.0359,6.1365,3.8565,12.816,0.0218637642362511
"4174",87554,0,0,7.2723,0,0,0.162767346239019
"4175",87557,0,2.1726,8.2355,3.4814,8.7644,0
"4176",87558,0,2.0426,9.5776,2.4032,12.9786,0.573295193882033
"4177",87559,0,1.5184,56.4698,40.9605,25.3346,0.305731186552428
"4178",87560,0,3.7133,19.1938,0,5.3688,0.15823997311184
"4179",87561,0,7.9676,5.3584,3.7823,7.5127,0.354810904711037
"4180",87568,0,0,38.6237,0,5.2394,0.811375078316559
"4181",87573,0,7.5247,12.6207,0,4.6656,0.00551732009708238
"4182",87574,2.6812,5.4698,16.2617,2.6371,9.5401,0.101650547988526
"4183",87578,0,4.4218,14.2152,1.5703,5.6058,0.0374567948762542
"4184",87583,0,0.0477,5.7385,1.9775,5.156,0.171733114863929
"4185",87584,0,0,10.3056,0,15.0581,0.70628414203996
"4186",87585,0,0,5.632,0,12.1212,0
"4187",87591,0,7.2256,8.0283,3.0064,8.6837,0.0687662623007719
"4188",87592,0,3.1154,6.2785,0.3837,4.6893,0.138580466421982
"4189",87593,0,0,4.6431,0,1.8841,0.080688247744815
"4190",87594,0,0,0,0,2.3956,0
"4191",87604,0,5.5616,10.6909,4.0554,7.3775,0.966471245505252
"4192",88500,0,0,83.1226,56.8523,4.4766,0.783520377199757
"4193",88502,0,0,47.3556,0,0.355,1.03692009054509
"4194",88507,0,0,1.4873,0,0,0.0168522533770696
"4195",88508,0,0,6.0334,0,0,0.111020697729119
"4196",88512,0,10.0255,47.9119,42.4609,11.9388,1.00180856056274
"4197",88522,0,0,11.7183,0,0,0.566772966226187
"4198",88531,0,2.7424,37.6321,22.2656,5.8292,1.02530844565263
"4199",88535,0,0.4741,33.5317,9.0298,4.8487,0.639889916130184
"4200",88545,0,0,6.2692,6.2692,2.9449,0.595178448625455
"4201",88561,0,1.8015,11.7153,10.1275,5.0903,0.646876119007242
"4202",88563,0,9.8503,6.0513,1.7908,7.5508,0.00551953480763935
"4203",88566,0,0,10.8678,0,3.0471,0.187461641542255
"4204",88574,0,0.5284,14.4131,1.7827,8.62,0.827145653941171
"4205",88576,1.0504,0.1255,0.0345,0.0345,11.4728,0.0995176705815363
"4206",88579,0,0,3.2713,0,0,0.0996241323805471
"4207",88583,0,0,13.1339,1.5236,3.2879,0.0977018531701475
"4208",88584,0,0,13.6818,0,3.897,0.453308248970117
"4209",88588,0,3.2184,8.5127,7.9744,4.5637,0.632580595938743
"4210",88589,0,1.1008,4.5311,0.2673,7.0249,0.478667354709534
"4211",88590,0,0,36.2758,0,6.4992,0.534033505459084
"4212",88595,0,0,0.4033,0,0,0.0834527949576381
"4213",88597,0,0,3.5442,0,0,0.124823628675311
"4214",88599,0,1.8144,37.6121,0,6.8299,0
"4215",88600,0,0.0386,1.186,0.8362,2.7667,0.317072080906318
"4216",88609,0,0,4.2725,0.2335,13.4846,0.0837097122797434
"4217",88611,0.5216,9.9917,23.8451,11.9402,6.4242,0.396181321111224
"4218",88612,0,2.2469,27.1444,18.3733,5.0817,0.69310488758757
"4219",88622,0,0,16.0725,4.2183,4.934,0.687679681758126
"4220",88623,0,0.0117,7.2019,0,2.9229,0.145620883883828
"4221",88624,0,6.6812,39.2368,15.7074,10.1334,0.636384415279014
"4222",88625,0,0,0,0,9.8781,0
"4223",88627,0,4.3409,2.4933,1.8309,2.9048,0.0915744413541406
"4224",88632,0,1.3983,12.2879,0,9.5719,0.104459664716472
"4225",88633,0,12.2785,9.6121,4.2385,20.6276,0.342362648634679
"4226",88635,0,0,5.6235,0,1.8389,0.0506939646568273
"4227",88636,0,0,31.9156,0,3.2727,0.807899011531937
"4228",88637,0,0,0,0,10.2829,0
"4229",88639,0,0,1.1157,0,0,0
"4230",88640,0,0,0,0,12.3825,0
"4231",88641,0,10.6362,11.6699,4.797,16.821,0.775886793707788
"4232",88642,0,0,0,0,4.4357,0
"4233",88643,0,0,8.4175,0,0,0.520031217661484
"4234",88644,0,0,0,0,0.7551,0
"4235",88645,0,0,1.4026,0,2.5949,0.272152935773556
"4236",89021,0,0,19.1509,0,0,0.211680001434184
"4237",89558,0,0,50.1436,0,21.7482,0.22467010458245
"4238",89562,0,0,26.3261,0,0,0.165522706062873
"4239",89564,0,0,10.8951,0,7.7011,0.0119894121887716
"4240",89568,0,0.0989,8.8591,0,12.6595,0.163272806475896
"4241",89569,0,0,8.1861,0,0,0.0801159527053989
"4242",89572,0,0,0,0,0,0
"4243",89575,2.8093,10.8876,71.2189,59.2763,17.1348,0.875893284353983
"4244",89580,0,13.1571,10.5333,5.1026,17.9289,0.209809583313531
"4245",89581,0,8.4992,12.6831,4.8836,6.6581,0.127466633604528
"4246",89586,0.1693,5.1643,28.7022,10.5131,11.1586,0.898632209056135
"4247",89588,0,0,5.1066,0,0,0.0198119679476919
"4248",89590,0,0,9.5668,0,0,0.31946713273843
"4249",89612,0,2.7253,13.6212,4.5788,7.1667,0.640732836953756
"4250",89615,0,0.6569,16.0105,0.1846,7.7093,0.0287065343084608
"4251",89616,0,3.7358,13.4896,1.9338,8.0593,0.388075513367073
"4252",89631,0,9.0081,17.2793,3.3289,8.0657,1.17877283914009
"4253",89638,0,0,27.7426,0,0.1193,0.957564514850521
"4254",89640,0,0,19.3464,0.2012,14.916,0.225470284036532
"4255",89642,0,0,0.8476,0,0,0.00924881115417934
"4256",89646,3.8528,5.1987,15.2333,2.6577,8.9424,0.298248353824412
"4257",89651,0,6.2128,0.1524,0,4.0429,0
"4258",89653,1.2979,7.3717,24.1563,17.6135,15.8923,0.733056503267963
"4259",89658,0,0,0.1044,0,0,0
"4260",89659,0,0,19.0923,12.8085,0,1.06355146398822
"4261",89660,0,0,51.7443,36.0723,1.9992,0.660160695677321
"4262",89662,0,0,1.8666,0,0,0.262115213331323
"4263",89663,0,3.3934,7.4348,1.7334,5.2894,0.316900965706532
"4264",89664,0,3.4423,66.7279,29.0645,9.5002,0.954095249383145
"4265",89669,0,0,0.3352,0,0,0.0227240090577186
"4266",89673,0,1.7543,11.4272,0.4003,3.0616,0.0731944610504604
"4267",89675,0,11.9718,16.0401,2.8169,9.8857,0.00548760557501737
"4268",89678,0,0,1.2258,1.2258,10.3081,0.0721457750158505
"4269",89681,0,0,0,0,11.1337,0
"4270",89687,0,12.0841,20.9259,17.785,10.9689,0
"4271",89690,0,0,13.394,4.6736,1.9455,0.203418552077514
"4272",89692,2.807,15.5076,7.4633,5.7321,13.1711,0
"4273",89693,0,0,16.9408,0,4.5386,0.184605101259221
"4274",89694,0,0,0,0,18.9371,0.0431023829777062
"4275",89701,NA,NA,NA,NA,0.5479,0.825721581514562
"4276",89705,0,0,9.224,0,2.0224,0.237304776814503
"4277",90048,0,2.5806,10.8846,0.281,4.7685,0.101805826559328
"4278",90575,0,0,0.7959,0,0,0
"4279",90579,0,0,44.6196,0,0,0.808012737511715
"4280",90586,0,0.003,1.0675,0,2.5017,0
"4281",90587,0,0,6.9931,0,0,0.0435128986679788
"4282",90597,0,0,53.157,0,3.8149,1.15523757787307
"4283",90605,0,0.9202,38.5393,15.2987,4.0594,0.785181214808041
"4284",90608,0.9208,5.2795,33.1509,21.6816,10.6932,0
"4285",90609,0,0,0,0,0,0
"4286",90614,0,0.0257,4.7228,0,7.3496,0.0650794209725304
"4287",90622,0,0,0,0,8.9148,0
"4288",90624,0,7.6478,21.6243,5.2519,11.5178,0.155095996584588
"4289",90625,0,8.8972,17.1984,5.783,14.2114,1.06034121485169
"4290",90630,0,0.5233,11.0286,1.5253,6.2998,0.70014370338024
"4291",90631,0,7.7052,28.0296,11.8656,12.1217,0.889306258374358
"4292",90634,0,4.5548,9.1059,6.8664,8.6896,0.521690675035033
"4293",90637,0,0,6.2943,0.3323,7.7494,0.115015118608854
"4294",90639,0,3.7844,21.9262,19.6185,9.7602,1.07793031940076
"4295",90640,0,2.5306,10.7952,1.0561,6.2925,0.753850146530033
"4296",90643,0,0,3.4784,0,0,0.163181662552615
"4297",90650,0,7.2207,7.1091,0,8.4253,0.600075249112479
"4298",90651,0,5.0772,36.6818,33.5639,5.086,1.03423879360898
"4299",90652,0,7.418,27.6828,24.2107,8.1536,0.723541396341774
"4300",90654,0,0,4.826,0,0,0.381727615329941
"4301",90656,0,0,12.8122,1.8529,0,0.511010720845641
"4302",90657,0,0,6.3769,0,0,0
"4303",90659,0,0,0,0,0.1054,0
"4304",90662,0,0,0,0,0,0
"4305",90664,0,0,19.4369,0,24.8012,0.0228015041965421
"4306",90665,0,2.7167,5.273,4.4331,8.496,0.536576961165249
"4307",90670,0,0,10.6318,0,0,0.27450693090071
"4308",90671,0,0,2.5451,0,0,0.469381394486041
"4309",90672,0,0,5.1806,0.0031,0,0.249410114320442
"4310",90673,0,0,0,0,3.9351,0
"4311",90674,0,0,0,0,0,0
"4312",90675,0,4.9402,34.1212,4.8166,17.9799,0.31285414217334
"4313",90677,0,0,0,0,0,0
"4314",90680,20.5307,7.1278,44.2377,44.2377,11.5857,0.755372192830049
"4315",90681,0,0.8412,2.4107,0,0.4324,0
"4316",90682,0,0,14.7848,0,5.1886,0.150926228795229
"4317",90683,0,7.3676,18.4752,0.4433,8.7108,0.274754064174756
"4318",90685,0,7.0221,75.9125,40.0589,8.263,1.04182770146333
"4319",90687,0,0.0196,8.1257,3.3665,10.5762,0.547238697855003
"4320",90692,1.9524,1.1758,18.2746,7.6296,5.2923,0.713938724778056
"4321",90695,0,0,0,0,25.5445,0
"4322",90698,0,0,21.2345,21.2345,17.3539,0.243969794093356
"4323",90701,0.4392,10.6438,1.909,1.5583,15.7908,0.0446398140780432
"4324",90704,0,2.7552,12.5023,2.1241,5.3286,0.23768651883688
"4325",90705,0,12.0132,1.9239,0,8.7412,0
"4326",90710,0,0.1092,7.2333,5.3483,3.3275,0.15764197202158
"4327",90713,0,7.7,9.576,2.2148,16.9629,0.455050621814499
"4328",90715,0,0.3422,9.7881,0,0.3331,0.015500406563913
"4329",90725,0,0,17.1383,0,0,0.935612649961917
"4330",91573,0,0,14.3316,0,1.9401,0.0939804174357155
"4331",91574,0,0,13.8584,0.0356,14.4124,0.231245055437603
"4332",91575,0.0614,5.8937,46.3283,40.4659,4.8127,0.785016526829455
"4333",91580,0,0,3.4759,0,0,0.055244236298765
"4334",91584,0,0.2295,17.419,0,12.4996,0.139365349597237
"4335",91589,0,0,22.4883,0,0,0.36734422192084
"4336",91594,0,0,19.8894,0.0067,0,0.710432022737403
"4337",91601,0,0,16.2126,0,0.3213,0.579910276946159
"4338",91602,0,0.1014,6.8371,0,15.6354,0.0615924030794295
"4339",91617,0,0,25.3659,0.8851,2.613,0.81556956605449
"4340",91620,0,0,39.863,0,0,1.08971956697745
"4341",91621,0,0,28.0819,0,0.6639,0.340615361848022
"4342",91622,0,0,18.2694,0,0,0.26177476695149
"4343",91623,0,0,22.7451,0,0.9862,0.158804260880925
"4344",91624,0,0,4.6743,0,0,0.322691062410466
"4345",91625,0,0,2.6979,0,6.8638,0.0472051512033704
"4346",91626,0,0,0.0133,0,0,0
"4347",91628,0,0,13.5229,0,0,0.437186963322985
"4348",91633,0,2.2471,8.1134,2.6431,5.1309,0.496310517571682
"4349",91639,0,6.2778,14.7573,3.2091,6.252,0.382334200401683
"4350",91641,0,0,0.4293,0,2.9359,0
"4351",91642,0,0,10.985,0,2.8462,0.0215104218338503
"4352",91645,0,0,10.6261,0,0,0.840069028506083
"4353",91648,0,0,15.7491,0,4.4766,0.54136918703258
"4354",91651,0,1.1703,33.9199,15.0482,5.6462,0.615752893863442
"4355",91653,0,0.817,4.5998,2.7205,10.1202,0.948508510589553
"4356",91654,0,0,10.943,0,12.2183,0.236511275282462
"4357",91656,0,13.5834,4.006,0.6031,9.3318,0
"4358",91657,0,0,89.3314,89.3314,25.7509,0.516013191097153
"4359",91663,0,0,0.8105,0,0,0
"4360",91666,0,0,16.6662,0,0,1.01196319130798
"4361",91667,0,0,57.0648,52.8981,13.2455,0.889689900268274
"4362",91672,0,0,11.4708,0,5.8646,0.120382608704787
"4363",91674,0,0.027,11.5432,0,4.9002,0.131575007964875
"4364",91675,0,1.0559,29.5365,24.5851,1.2239,0.114904998769599
"4365",91676,0,2.8589,24.8417,12.8535,3.5118,0.762467188558724
"4366",91680,0,0,10.7319,0,0,0
"4367",91682,0,0,22.8624,0,0.3611,0.257922211636233
"4368",91683,0,0,25.238,20.9807,4.0779,0.735556111736472
"4369",91685,0,0,0,0,6.5588,0
"4370",91687,0,4.0028,8.1835,2.3358,8.643,1.17165482822319
"4371",91688,0,0,9.3866,3.8025,16.4968,0.454897083897592
"4372",91692,0,0,13.2253,9.0811,4.5971,1.04239716762914
"4373",91696,0,0,1.1003,0,0,0.0242474173776064
"4374",91700,2.1366,10.4868,11.9488,6.1592,10.5104,0.301347929586521
"4375",91703,0,0.0205,21.3521,1.2519,3.165,0.756377961332931
"4376",91704,0.05,6.6222,8.7272,3.8216,13.941,0.227564130366113
"4377",91705,0.3673,9.1956,15.3651,7.8866,4.7667,0
"4378",92619,0,3.3064,20.3655,1.0964,8.6007,0.14438522656578
"4379",92620,0,5.5699,20.7154,14.0899,6.3035,0.439171288092432
"4380",92622,0,22.1409,23.0638,19.9321,25.3452,0.617071173443533
"4381",92632,0,0,39.9771,39.9771,3.772,0.958162347185002
"4382",92644,0,0,75.6505,0,0.6701,1.10931662971491
"4383",92651,0,0,32.1305,31.9929,6.9215,0.973863211467155
"4384",92662,0,11.6997,12.6386,6.1937,10.4513,0.155368728691958
"4385",92664,0,0.8913,18.9257,0.766,3.9809,0.346301827423868
"4386",92666,0,0,0,0,0.2241,0
"4387",92680,0,0,0.296,0,0,0.0148989031009322
"4388",92684,0,0,1.9988,0,0,0
"4389",92686,5.0998,0.6639,5.9114,0,0.5351,0
"4390",92689,0,0,53.7482,0,0,1.10136902383169
"4391",92690,0,0,0,0,0,0
"4392",92694,0,0,14.2888,0,5.9647,0.572564398095991
"4393",92695,0,4.7368,23.8889,4.2905,4.4908,1.00179288830586
"4394",92701,0,0,11.1193,0,0,0
"4395",92705,0,0,6.6669,0,0,0
"4396",92707,3.5576,1.8354,18.3849,6.6082,8.1093,0.194076936560288
"4397",92708,0,0,11.1943,0.0072,7.7919,0.459004541198645
